Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Inadequacy,Retrofitting and energy efficiency activity,degurb,Italy,IT,Rural areas,0.1557828187942505,11732
Inadequacy,Retrofitting and energy efficiency activity,degurb,Lithuania,LT,Cities,0.2740783393383026,5187
Inadequacy,Retrofitting and energy efficiency activity,degurb,Lithuania,LT,Towns and suburbs,0.4676948189735413,1830
Inadequacy,Retrofitting and energy efficiency activity,degurb,Lithuania,LT,Rural areas,0.4384423196315765,4788
Inadequacy,Retrofitting and energy efficiency activity,degurb,Luxembourg,LU,Cities,0.1965206861495972,1234
Inadequacy,Retrofitting and energy efficiency activity,degurb,Luxembourg,LU,Towns and suburbs,0.2852455675601959,4169
Inadequacy,Retrofitting and energy efficiency activity,degurb,Luxembourg,LU,Rural areas,0.3683752417564392,3299
Inadequacy,Retrofitting and energy efficiency activity,degurb,Latvia,LV,Cities,0.3530438840389252,6822
Inadequacy,Retrofitting and energy efficiency activity,degurb,Latvia,LV,Rural areas,0.4040472805500031,5102
Inadequacy,Retrofitting and energy efficiency activity,degurb,Malta,MT,Cities,0.064880304,4322
Inadequacy,Retrofitting and energy efficiency activity,degurb,Malta,MT,Towns and suburbs,0.107566312,6017
Inadequacy,Retrofitting and energy efficiency activity,degurb,Malta,MT,Rural areas,0.05584842,420
Inadequacy,Retrofitting and energy efficiency activity,degurb,Poland,PL,Cities,0.2275187969207764,13386
Inadequacy,Retrofitting and energy efficiency activity,degurb,Poland,PL,Towns and suburbs,0.322335422,9622
Inadequacy,Retrofitting and energy efficiency activity,degurb,Poland,PL,Rural areas,0.3387177288532257,18862
Inadequacy,Retrofitting and energy efficiency activity,degurb,Portugal,PT,Cities,0.3082394599914551,11352
Inadequacy,Retrofitting and energy efficiency activity,degurb,Portugal,PT,Towns and suburbs,0.2831149697303772,10512
Inadequacy,Retrofitting and energy efficiency activity,degurb,Portugal,PT,Rural areas,0.2715735137462616,11634
Inadequacy,Retrofitting and energy efficiency activity,degurb,Romania,RO,Cities,0.2518377602100372,5040
Inadequacy,Retrofitting and energy efficiency activity,degurb,Romania,RO,Towns and suburbs,0.2732925117015839,4791
Inadequacy,Retrofitting and energy efficiency activity,degurb,Romania,RO,Rural areas,0.3210582137107849,6773
Inadequacy,Retrofitting and energy efficiency activity,degurb,Sweden,SE,Cities,0.2924584448337555,7594
Inadequacy,Retrofitting and energy efficiency activity,degurb,Sweden,SE,Towns and suburbs,0.3581642210483551,8477
Inadequacy,Retrofitting and energy efficiency activity,degurb,Sweden,SE,Rural areas,0.3711833357810974,3915
Inadequacy,Retrofitting and energy efficiency activity,degurb,Slovakia,SK,Cities,0.4510731995105743,2867
Inadequacy,Retrofitting and energy efficiency activity,degurb,Slovakia,SK,Towns and suburbs,0.3614148497581482,4706
Inadequacy,Retrofitting and energy efficiency activity,degurb,Slovakia,SK,Rural areas,0.3406738042831421,5658
Inadequacy,Retrofitting and energy efficiency activity,nuts,Austria,AT,AT1,0.2458630353212357,5257
Inadequacy,Retrofitting and energy efficiency activity,nuts,Austria,AT,AT2,0.3115343451499939,2714
Inadequacy,Retrofitting and energy efficiency activity,nuts,Austria,AT,AT3,0.279330313,4452
Inadequacy,Retrofitting and energy efficiency activity,nuts,Belgium,BE,BE1,0.1897882670164108,2563
Inadequacy,Retrofitting and energy efficiency activity,nuts,Belgium,BE,BE2,0.3417021334171295,6520
Inadequacy,Retrofitting and energy efficiency activity,nuts,Belgium,BE,BE3,0.3294617533683777,5087
Inadequacy,Retrofitting and energy efficiency activity,nuts,Bulgaria,BG,BG3,0.3057790398597717,9457
Inadequacy,Retrofitting and energy efficiency activity,nuts,Bulgaria,BG,BG4,0.3456477224826813,8617
Inadequacy,Retrofitting and energy efficiency activity,nuts,Cyprus,CY,CY0,0.1491455882787704,10664
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ01,0.1456860303878784,1785
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ02,0.2602505683898926,2288
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ03,0.1843338906764984,2206
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ04,0.2155141830444336,1819
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ05,0.3057519197463989,2602
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ06,0.2557708621025085,3202
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ07,0.2700131833553314,1886
Inadequacy,Retrofitting and energy efficiency activity,nuts,Czechia,CZ,CZ08,0.2833960056304932,2039
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE1,0.2506126463413239,5864
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE2,0.2157044261693954,7941
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE3,0.1866939812898636,1542
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE4,0.2444749027490616,1197
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE5,0.3169479370117188,522
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE6,0.2021186947822571,939
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE7,0.2475096136331558,3901
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE8,0.2101539671421051,957
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DE9,0.3143948316574097,4996
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEA,0.2773323655128479,8310
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEB,0.276928723,2243
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEC,0.3737846314907074,502
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DED,0.1899750232696533,2804
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEE,0.2527399063110352,1396
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEF,0.3058875799179077,1503
Inadequacy,Retrofitting and energy efficiency activity,nuts,Germany,DE,DEG,0.2482054233551025,986
Inadequacy,Retrofitting and energy efficiency activity,nuts,Estonia,EE,EE0,0.4630664587020874,12651
Inadequacy,Retrofitting and energy efficiency activity,nuts,Greece,EL,EL3,0.1250108927488327,6742
Inadequacy,Retrofitting and energy efficiency activity,nuts,Greece,EL,EL4,0.136529878,3039
Inadequacy,Retrofitting and energy efficiency activity,nuts,Greece,EL,EL5,0.1163554713129997,6851
Inadequacy,Retrofitting and energy efficiency activity,nuts,Greece,EL,EL6,0.1087851375341415,6304
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES11,0.1587012112140656,3567
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES12,0.2061963677406311,1916
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES13,0.1601472645998001,1942
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES21,0.2093935906887054,2885
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES22,0.2038641273975372,1781
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES23,0.1584344804286957,1676
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES24,0.1953265964984894,2657
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES30,0.1943469196557999,6752
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES41,0.195929229,3676
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES42,0.1148266047239304,2845
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES43,0.114176445,2325
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES51,0.1609673649072647,14439
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES52,0.1216055750846863,4831
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES53,0.1740603148937225,1866
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES61,0.101580411,7264
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES62,0.09726093,2669
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES63,0.070547268,622
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES64,0.137429267,522
Inadequacy,Retrofitting and energy efficiency activity,nuts,Spain,ES,ES70,0.065269992,2202
Inadequacy,Retrofitting and energy efficiency activity,nuts,Finland,FI,FI19,0.2551822662353516,5633
Inadequacy,Retrofitting and energy efficiency activity,nuts,Finland,FI,FI1B,0.239581898,6256
Inadequacy,Retrofitting and energy efficiency activity,nuts,Finland,FI,FI1C,0.2811436057090759,4119
Inadequacy,Retrofitting and energy efficiency activity,nuts,Finland,FI,FI1D,0.2556546926498413,5016
Inadequacy,Retrofitting and energy efficiency activity,nuts,Croatia,HR,HR0,0.2994763851165771,20214
Inadequacy,Retrofitting and energy efficiency activity,nuts,Hungary,HU,HU1,0.3497506976127625,4279
Inadequacy,Retrofitting and energy efficiency activity,nuts,Hungary,HU,HU2,0.3201648890972137,5815
Inadequacy,Retrofitting and energy efficiency activity,nuts,Hungary,HU,HU3,0.4020187854766846,8354
Inadequacy,Retrofitting and energy efficiency activity,nuts,Ireland,IE,IE0,0.2845693230628967,10155
Inadequacy,Retrofitting and energy efficiency activity,nuts,Italy,IT,ITC,0.1751414090394974,12049
Inadequacy,Retrofitting and energy efficiency activity,nuts,Italy,IT,ITF,0.089366525,15600
Inadequacy,Retrofitting and energy efficiency activity,nuts,Italy,IT,ITG,0.094357297,7100
Inadequacy,Retrofitting and energy efficiency activity,nuts,Italy,IT,ITH,0.1575749963521957,10919
Inadequacy,Retrofitting and energy efficiency activity,nuts,Italy,IT,ITI,0.2081770151853561,12762
Inadequacy,Retrofitting and energy efficiency activity,nuts,Lithuania,LT,LT0,0.3756053149700165,11805
Inadequacy,Retrofitting and energy efficiency activity,nuts,Luxembourg,LU,LU0,0.2990383505821228,8702
Inadequacy,Retrofitting and energy efficiency activity,nuts,Latvia,LV,LV0,0.3739097714424133,11924
Inadequacy,Retrofitting and energy efficiency activity,nuts,Malta,MT,MT0,0.085636586,10759
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL2,0.348278672,6040
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL4,0.2683971524238586,6906
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL5,0.3128392398357391,4283
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL6,0.3046512007713318,7119
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL7,0.324049324,4438
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL8,0.2476468980312347,7860
Inadequacy,Retrofitting and energy efficiency activity,nuts,Poland,PL,PL9,0.2720181345939636,5224
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT11,0.2599992454051971,4658
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT15,0.2416931241750717,4020
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT16,0.3245206475257874,4454
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT17,0.3299316167831421,4817
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT18,0.2809079885482788,4218
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT20,0.2551396489143372,4731
Inadequacy,Retrofitting and energy efficiency activity,nuts,Portugal,PT,PT30,0.1956191658973694,6600
Inadequacy,Retrofitting and energy efficiency activity,nuts,Romania,RO,RO1,0.3055673837661743,4579
Inadequacy,Retrofitting and energy efficiency activity,nuts,Romania,RO,RO2,0.2875449061393738,4675
Inadequacy,Retrofitting and energy efficiency activity,nuts,Romania,RO,RO3,0.2813917696475983,3659
Inadequacy,Retrofitting and energy efficiency activity,nuts,Romania,RO,RO4,0.2667150795459747,3691
Inadequacy,Retrofitting and energy efficiency activity,nuts,Sweden,SE,SE1,0.3082121014595032,7450
Inadequacy,Retrofitting and energy efficiency activity,nuts,Sweden,SE,SE2,0.3540077209472656,8279
Inadequacy,Retrofitting and energy efficiency activity,nuts,Sweden,SE,SE3,0.3474604189395905,4257
Inadequacy,Retrofitting and energy efficiency activity,nuts,Slovenia,SI,SI0,0.342464954,23236
Inadequacy,Retrofitting and energy efficiency activity,nuts,Slovakia,SK,SK0,0.3683937191963196,13231
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Austria,AT,Owned,0.2839368879795074,3721
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Austria,AT,Rented,0.2267508953809738,1336
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Austria,AT,Free accomodation,0.3295881152153015,482
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Belgium,BE,Owned,0.3564842641353607,4494
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Belgium,BE,Rented,0.2835831940174103,1288
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Belgium,BE,Free accomodation,0.2986452579498291,74
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Bulgaria,BG,Owned,0.3690829873085022,6721
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Bulgaria,BG,Rented,0.321850985,182
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Bulgaria,BG,Free accomodation,0.3573997020721436,227
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Cyprus,CY,Owned,0.1444017887115479,4162
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Cyprus,CY,Rented,0.1076027005910873,165
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Cyprus,CY,Free accomodation,0.1501344442367554,264
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Czechia,CZ,Owned,0.2621504962444305,3975
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Czechia,CZ,Rented,0.2061271667480469,1481
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Czechia,CZ,Free accomodation,0.124959372,128
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Germany,DE,Owned,0.2603512704372406,6584
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Germany,DE,Rented,0.2266295403242111,4511
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Germany,DE,Free accomodation,0.2851603031158447,397
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Estonia,EE,Owned,0.4438024759292603,4149
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Estonia,EE,Rented,0.4923087060451508,519
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Greece,EL,Owned,0.1306829899549484,7769
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Greece,EL,Rented,0.094814852,1025
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Greece,EL,Free accomodation,0.1251897066831589,225
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Spain,ES,Owned,0.1521408706903458,25262
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Spain,ES,Rented,0.1317604780197144,4233
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Spain,ES,Free accomodation,0.098775998,978
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Finland,FI,Owned,0.2451968044042587,3925
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Finland,FI,Rented,0.207117498,684
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Finland,FI,Free accomodation,0.3558617532253265,27
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,France,FR,Owned,0.3170697689056396,9973
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,France,FR,Rented,0.3177479207515717,4375
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,France,FR,Free accomodation,0.3052997589111328,394
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Croatia,HR,Owned,0.3112731277942657,7282
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Croatia,HR,Rented,0.3741370141506195,250
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Croatia,HR,Free accomodation,0.2963565587997437,234
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Hungary,HU,Owned,0.3813835978507996,6668
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Hungary,HU,Rented,0.2600841820240021,468
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Hungary,HU,Free accomodation,0.422244132,84
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Ireland,IE,Owned,0.3009608685970306,3245
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Ireland,IE,Rented,0.227103129,530
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Ireland,IE,Free accomodation,0.3515810370445251,20
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Italy,IT,Owned,0.1641215682029724,18292
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Italy,IT,Rented,0.1148213297128677,3393
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Italy,IT,Free accomodation,0.1168953254818916,435
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Lithuania,LT,Owned,0.3738802373409271,3611
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Lithuania,LT,Rented,0.4525174796581268,125
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Lithuania,LT,Free accomodation,0.4218553304672241,334
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Luxembourg,LU,Owned,0.265566885,2702
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Luxembourg,LU,Rented,0.2193207442760468,549
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Luxembourg,LU,Free accomodation,0.3023381531238556,517
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Latvia,LV,Owned,0.364367664,3051
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Latvia,LV,Rented,0.3761431276798248,735
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Latvia,LV,Free accomodation,0.3404217064380646,493
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Malta,MT,Owned,0.079931565,3648
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Malta,MT,Rented,0.064140104,792
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Malta,MT,Free accomodation,0.3432230055332184,46
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Netherlands,NL,Owned,0.6931342482566833,3150
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Netherlands,NL,Rented,0.6886196136474609,1287
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Netherlands,NL,Free accomodation,0.5333184599876404,26
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Poland,PL,Owned,0.2980683743953705,10548
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Poland,PL,Rented,0.2893268465995789,1509
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Poland,PL,Free accomodation,0.2731877863407135,611
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Portugal,PT,Owned,0.3109610676765442,9516
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Portugal,PT,Rented,0.2772105038166046,3138
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Portugal,PT,Free accomodation,0.240963876,765
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Romania,RO,Owned,0.3069486916065216,6997
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Romania,RO,Rented,0.3956994712352753,257
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Romania,RO,Free accomodation,0.3707479238510132,188
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Sweden,SE,Owned,0.3334277272224426,3508
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Sweden,SE,Rented,0.2310065925121307,744
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Sweden,SE,Free accomodation,0.2071728557348251,20
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovenia,SI,Owned,0.3366704285144806,3483
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovenia,SI,Rented,0.3157674372196198,355
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovenia,SI,Free accomodation,0.3184317648410797,214
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovakia,SK,Owned,0.378599077,5104
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovakia,SK,Rented,0.483063281,306
Inadequacy,Retrofitting and energy efficiency activity,tenure_14,Slovakia,SK,Free accomodation,0.4289819598197937,40
Inadequacy,Satisfaction with dwelling,agecat,Austria,AT,18-24,0.8802185654640198,710
Inadequacy,Satisfaction with dwelling,agecat,Austria,AT,25-39,0.8586022257804871,2155
Inadequacy,Satisfaction with dwelling,agecat,Austria,AT,40-65,0.8876307606697083,4580
Inadequacy,Satisfaction with dwelling,agecat,Austria,AT,65 plus,0.9229291081428528,2812
Inadequacy,Satisfaction with dwelling,agecat,Belgium,BE,18-24,0.9373319149017334,1069
Inadequacy,Satisfaction with dwelling,agecat,Belgium,BE,25-39,0.925416887,2445
Inadequacy,Satisfaction with dwelling,agecat,Belgium,BE,40-65,0.9489663243293762,4633
Inadequacy,Satisfaction with dwelling,agecat,Belgium,BE,65 plus,0.9585303664207458,3268
Inadequacy,Satisfaction with dwelling,agecat,Bulgaria,BG,18-24,0.8882383108139038,957
Inadequacy,Satisfaction with dwelling,agecat,Bulgaria,BG,25-39,0.9056757092475891,2204
Inadequacy,Satisfaction with dwelling,agecat,Bulgaria,BG,40-65,0.9202929735183716,6721
Inadequacy,Satisfaction with dwelling,agecat,Bulgaria,BG,65 plus,0.9313244223594666,5919
Inadequacy,Satisfaction with dwelling,agecat,Cyprus,CY,18-24,0.9334633946418762,780
Inadequacy,Satisfaction with dwelling,agecat,Cyprus,CY,25-39,0.9398744702339172,1803
Inadequacy,Satisfaction with dwelling,agecat,Cyprus,CY,40-65,0.9430243372917175,3606
Inadequacy,Satisfaction with dwelling,agecat,Cyprus,CY,65 plus,0.9553965926170349,2616
Inadequacy,Satisfaction with dwelling,agecat,Czechia,CZ,18-24,0.8958516120910645,913
Inadequacy,Satisfaction with dwelling,agecat,Czechia,CZ,25-39,0.9143949747085571,2355
Inadequacy,Satisfaction with dwelling,agecat,Czechia,CZ,40-65,0.9187671542167664,5967
Inadequacy,Satisfaction with dwelling,agecat,Czechia,CZ,65 plus,0.9413701295852661,5615
Inadequacy,Satisfaction with dwelling,agecat,Denmark,DK,18-24,0.8414641618728638,756
Inadequacy,Satisfaction with dwelling,agecat,Denmark,DK,25-39,0.8445611596107483,1614
Inadequacy,Satisfaction with dwelling,agecat,Denmark,DK,40-65,0.8589872121810913,3617
Inadequacy,Satisfaction with dwelling,agecat,Denmark,DK,65 plus,0.8544062972068787,3961
Inadequacy,Satisfaction with dwelling,agecat,Estonia,EE,18-24,0.957356334,922
Inadequacy,Satisfaction with dwelling,agecat,Estonia,EE,25-39,0.9443864822387695,1887
Inadequacy,Satisfaction with dwelling,agecat,Estonia,EE,40-65,0.9435502886772156,4387
Inadequacy,Satisfaction with dwelling,agecat,Estonia,EE,65 plus,0.9460516571998596,2825
Inadequacy,Satisfaction with dwelling,agecat,Greece,EL,18-24,0.8970267176628113,1339
Inadequacy,Satisfaction with dwelling,agecat,Greece,EL,25-39,0.8948449492454529,2524
Inadequacy,Satisfaction with dwelling,agecat,Greece,EL,40-65,0.9101983904838562,8427
Inadequacy,Satisfaction with dwelling,agecat,Greece,EL,65 plus,0.8961319327354431,7660
Inadequacy,Satisfaction with dwelling,agecat,Spain,ES,18-24,0.8102797865867615,4929
Inadequacy,Satisfaction with dwelling,agecat,Spain,ES,25-39,0.7940846085548401,8973
Inadequacy,Satisfaction with dwelling,agecat,Spain,ES,40-65,0.821141779,27803
Inadequacy,Satisfaction with dwelling,agecat,Spain,ES,65 plus,0.8952873945236206,13315
Inadequacy,Satisfaction with dwelling,agecat,Finland,FI,18-24,0.9033687710762024,1471
Inadequacy,Satisfaction with dwelling,agecat,Finland,FI,25-39,0.8859178423881531,3033
Inadequacy,Satisfaction with dwelling,agecat,Finland,FI,40-65,0.9177597165107727,7854
Inadequacy,Satisfaction with dwelling,agecat,Finland,FI,65 plus,0.9467454552650452,4020
Inadequacy,Satisfaction with dwelling,agecat,France,FR,18-24,0.8564403653144836,2663
Inadequacy,Satisfaction with dwelling,agecat,France,FR,25-39,0.8829793334007263,5132
Inadequacy,Satisfaction with dwelling,agecat,France,FR,40-65,0.8850449919700623,13043
Inadequacy,Satisfaction with dwelling,agecat,France,FR,65 plus,0.9235271215438843,9085
Inadequacy,Satisfaction with dwelling,agecat,Croatia,HR,18-24,0.9312711954116821,1387
Inadequacy,Satisfaction with dwelling,agecat,Croatia,HR,25-39,0.9360255002975464,2518
Inadequacy,Satisfaction with dwelling,agecat,Croatia,HR,40-65,0.9358322024345398,7512
Inadequacy,Satisfaction with dwelling,agecat,Croatia,HR,65 plus,0.9219818115234375,6343
Inadequacy,Satisfaction with dwelling,agecat,Hungary,HU,18-24,0.7929465174674988,1139
Inadequacy,Satisfaction with dwelling,agecat,Hungary,HU,25-39,0.791774333,2522
Inadequacy,Satisfaction with dwelling,agecat,Hungary,HU,40-65,0.8078963160514832,6398
Inadequacy,Satisfaction with dwelling,agecat,Hungary,HU,65 plus,0.8030146956443787,5398
Inadequacy,Satisfaction with dwelling,agecat,Ireland,IE,18-24,0.960743785,720
Inadequacy,Satisfaction with dwelling,agecat,Ireland,IE,25-39,0.929374099,1086
Inadequacy,Satisfaction with dwelling,agecat,Ireland,IE,40-65,0.9456695318222046,3734
Inadequacy,Satisfaction with dwelling,agecat,Ireland,IE,65 plus,0.9435905814170837,2416
Inadequacy,Satisfaction with dwelling,agecat,Lithuania,LT,18-24,0.8892185688018799,530
Inadequacy,Satisfaction with dwelling,agecat,Lithuania,LT,25-39,0.9148439168930054,1622
Inadequacy,Satisfaction with dwelling,agecat,Lithuania,LT,40-65,0.900620699,4591
Inadequacy,Satisfaction with dwelling,agecat,Lithuania,LT,65 plus,0.9210082292556763,3918
Inadequacy,Satisfaction with dwelling,agecat,Luxembourg,LU,18-24,0.9257433414459229,603
Inadequacy,Satisfaction with dwelling,agecat,Luxembourg,LU,25-39,0.8994064331054688,1802
Inadequacy,Satisfaction with dwelling,agecat,Luxembourg,LU,40-65,0.9073705673217773,3861
Inadequacy,Satisfaction with dwelling,agecat,Luxembourg,LU,65 plus,0.909045398,1849
Inadequacy,Satisfaction with dwelling,agecat,Latvia,LV,18-24,0.9085221886634827,598
Inadequacy,Satisfaction with dwelling,agecat,Latvia,LV,25-39,0.9066734313964844,1834
Inadequacy,Satisfaction with dwelling,agecat,Latvia,LV,40-65,0.9155072569847107,4351
Inadequacy,Satisfaction with dwelling,agecat,Latvia,LV,65 plus,0.9205520749092102,3149
Inadequacy,Satisfaction with dwelling,agecat,Netherlands,NL,18-24,0.9145851731300354,1669
Inadequacy,Satisfaction with dwelling,agecat,Netherlands,NL,25-39,0.9280300140380859,2828
Inadequacy,Satisfaction with dwelling,agecat,Netherlands,NL,40-65,0.9272770285606384,8231
Inadequacy,Satisfaction with dwelling,agecat,Netherlands,NL,65 plus,0.9230280518531799,7771
Inadequacy,Satisfaction with dwelling,agecat,Poland,PL,18-24,0.9422672986984253,2472
Inadequacy,Satisfaction with dwelling,agecat,Poland,PL,25-39,0.9507235288619995,6511
Inadequacy,Satisfaction with dwelling,agecat,Poland,PL,40-65,0.9474536776542664,15050
Inadequacy,Satisfaction with dwelling,agecat,Poland,PL,65 plus,0.9554293751716614,12092
