ID,Section,Label,Country,Year,Value,Flag,Breakdown,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2016,33.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2016,43.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2016,12.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2016,4.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2016,70,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2016,31.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2016,30.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2016,20.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2016,8.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2016,39.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2016,48.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2016,15.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2016,34.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2016,22.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2016,25.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2016,15.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2016,50.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2016,15.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2016,31.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2016,53,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2016,20.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2016,7.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2016,44.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2016,17.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2016,39.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2016,0.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2016,29.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2016,51,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2017,34.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2017,53.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2017,9.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2017,6.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2017,71.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2017,30.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2017,27.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2017,23.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2017,20.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2017,45.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2017,50.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2017,15.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2017,28.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2017,25.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2017,26.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2017,20.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2017,60.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2017,13.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2017,36.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2017,61.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2017,18.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2017,11.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2017,42.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2017,15.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2017,44.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2017,0.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2017,30.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2017,52.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2018,34.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2018,54.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2018,16.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2018,9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2018,63.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2018,29.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2018,28.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2018,30.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2018,40.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2018,50.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2018,50,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2018,17.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2018,25.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2018,30,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2018,24.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2018,20.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2018,60.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2018,16.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2018,32.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2018,56.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2018,20,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2018,10.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2018,46.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2018,13.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2018,46.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2018,1.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2018,36,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2018,49.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2019,35,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2019,55.5,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2019,19.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2019,6.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2019,66,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2019,31.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2019,31.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2019,32,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2019,32.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2019,57.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2019,50.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2019,15.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2019,26.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2019,29.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2019,25.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2019,26.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2019,60,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2019,16.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2019,38.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2019,64.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2019,22.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2019,10.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2019,48.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2019,14.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2019,46.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2019,6.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2019,34.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2019,53.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2020,30.2,e,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2020,54.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2020,15,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2020,4.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2020,67.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2020,16.4,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2020,26.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2020,19.4,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2020,21.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2020,45.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2020,57.2,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2020,20.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2020,:,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2020,18.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2020,24.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2020,16.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2020,63.2,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2020,10.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2020,29.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2020,67.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2020,21.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2020,11.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2020,43.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2020,6.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2020,44.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2020,4.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2020,35.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2020,54.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2021,37.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2021,51.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2021,18.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2021,4.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2021,69.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2021,31.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2021,25.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2021,15.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2021,32.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2021,55.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2021,57.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2021,33.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2021,33.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2021,27.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2021,29.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2021,21.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2021,62,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2021,13.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2021,24,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2021,74.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2021,28.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Poland,2021,17.2,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Portugal,2021,43.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Romania,2021,9.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovenia,2021,47.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Slovakia,2021,2.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Finland,2021,39.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Sweden,2021,55.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,EU27,2022,35.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Belgium,2022,52.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Bulgaria,2022,17.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Czechia,2022,6.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Denmark,2022,74.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Germany,2022,23.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Estonia,2022,33.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Ireland,2022,19.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Greece,2022,29.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Spain,2022,48.6,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,France,2022,56.2,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Croatia,2022,27.5,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Italy,2022,30.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Cyprus,2022,24.4,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Latvia,2022,32.7,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Lithuania,2022,22.8,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Luxembourg,2022,54.7,b,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Hungary,2022,12.9,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Malta,2022,43.1,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Netherlands,2022,72.3,,Children aged under 3,,
ECEC1,ECEC,Shares of children in formal ECEC ,Austria,2022,23,,Children aged under 3,,
